image_path,label,mean_intensity,variance,median_intensity,min_intensity,max_intensity,entropy,edge_density,contrast,smoothness,skewness,kurtosis
chest_xray_split/train\PNEUMONIA\person688_virus_1281.jpeg,PNEUMONIA,128.99628889056999,2934.384250676665,147.0,0,255,7.2493544,0.0012886154819542253,2934.384250676665,0.9996593290981345,-150686.24856138424,2.9042466778658085
chest_xray_split/train\PNEUMONIA\person689_bacteria_2585.jpeg,PNEUMONIA,134.42274746888148,2269.381049380763,139.0,0,255,7.3497114,0.009101343355539972,2269.381049380763,0.9995595453017577,-51577.63653131962,2.2949552995009
chest_xray_split/train\PNEUMONIA\person689_bacteria_2586.jpeg,PNEUMONIA,124.5337706043956,2935.6801699858393,139.0,0,255,7.378332,0.01010989010989011,2935.6801699858393,0.9996594794318359,-93747.11177709524,2.206960212852838
chest_xray_split/train\PNEUMONIA\person68_bacteria_336.jpeg,PNEUMONIA,132.31369056636441,3631.2700640454404,138.0,0,255,7.707547,0.0065412166987685845,3631.2700640454404,0.9997246900747004,-73731.57699474368,2.3212826483090137
chest_xray_split/train\PNEUMONIA\person691_bacteria_2588.jpeg,PNEUMONIA,136.54748739760555,2040.1032112356631,151.0,0,255,7.211052,0.0024751890359168242,2040.1032112356631,0.9995100688713362,-86989.49690160163,3.069539414014334
chest_xray_split/train\PNEUMONIA\person692_bacteria_2589.jpeg,PNEUMONIA,127.42526461693548,2126.07519839268,136.0,0,255,7.3081036,0.0012865423387096774,2126.07519839268,0.9995298708758601,-58073.50114816181,2.449374140753135
chest_xray_split/train\PNEUMONIA\person692_virus_1286.jpeg,PNEUMONIA,85.12109949773628,2754.4521174173074,85.0,0,255,7.3533506,0.003292126485568761,2754.4521174173074,0.9996370831510085,-9431.650766176603,1.7647861958175168
chest_xray_split/train\PNEUMONIA\person696_bacteria_2594.jpeg,PNEUMONIA,124.19113610072084,1670.1170763218681,130.0,0,199,7.151479,0.0010191737016124122,1670.1170763218681,0.9994015978807416,-68064.20200969902,3.849228330052909
chest_xray_split/train\PNEUMONIA\person698_virus_1294.jpeg,PNEUMONIA,146.6274181424015,1955.432274484752,159.0,0,255,7.1078477,0.004413706890823311,1955.432274484752,0.9994888655165621,-94897.54622882296,3.555810958715537
chest_xray_split/train\PNEUMONIA\person699_bacteria_2598.jpeg,PNEUMONIA,103.71674100421559,2124.2374350353757,111.0,0,255,7.3738976,0.006345352805379905,2124.2374350353757,0.9995294643396005,-38467.254498283866,2.1787112224819016
chest_xray_split/train\PNEUMONIA\person699_virus_1295.jpeg,PNEUMONIA,107.54706344064587,2258.1557855059923,111.0,0,255,7.4145665,0.003946352038273697,2258.1557855059923,0.9995573567761835,-22288.523186687515,1.999105677956568
chest_xray_split/train\PNEUMONIA\person69_bacteria_338.jpeg,PNEUMONIA,153.2410987394958,625.1965205574775,158.0,61,208,6.48497,0.00029201680672268906,625.1965205574775,0.9984030572397468,-7648.353111090332,2.251161868087793
chest_xray_split/train\PNEUMONIA\person69_virus_129.jpeg,PNEUMONIA,109.11529970506592,4328.68543732777,127.0,0,255,6.696298,0.003122831367106176,4328.68543732777,0.9997690363389038,-171725.81661116952,1.9737672389877912
chest_xray_split/train\PNEUMONIA\person701_virus_1297.jpeg,PNEUMONIA,111.02522939134505,4694.228829173933,132.0,0,255,6.875827,0.002434083507225462,4694.228829173933,0.9997870178352573,-164651.62340301293,1.8623068019662972
chest_xray_split/train\PNEUMONIA\person702_bacteria_2601.jpeg,PNEUMONIA,113.3510567876344,2200.146018204436,118.0,0,255,7.4964905,0.00721606182795699,2200.146018204436,0.9995456912027963,-24434.39989101065,2.23624892085309
chest_xray_split/train\PNEUMONIA\person703_virus_1300.jpeg,PNEUMONIA,111.55909517624828,3048.1273697538177,115.0,0,255,7.4571,0.0011837600869839665,3048.1273697538177,0.999672037314702,-44650.85201294583,2.2371349070312627
chest_xray_split/train\PNEUMONIA\person704_bacteria_2603.jpeg,PNEUMONIA,127.28900428720141,2134.5635956733054,129.0,0,255,7.4009867,0.0025134231865001095,2134.5635956733054,0.9995317395360991,-40543.729408573614,2.444818521929277
chest_xray_split/train\PNEUMONIA\person704_virus_1301.jpeg,PNEUMONIA,117.42079641309395,2859.0089140693326,122.0,0,255,7.441517,0.003460667853273487,2859.0089140693326,0.9996503507401391,-40451.68847329679,1.856204731617123
chest_xray_split/train\PNEUMONIA\person705_virus_1302.jpeg,PNEUMONIA,120.22903717455078,2969.344531567468,129.0,0,255,7.4557056,0.00566442060872754,2969.344531567468,0.9996633387173197,-49263.10236535215,1.8465923515047993
chest_xray_split/train\PNEUMONIA\person705_virus_1303.jpeg,PNEUMONIA,135.62450666782462,2794.132647309985,154.0,0,255,7.288093,0.006406081133240698,2794.132647309985,0.9996422352259516,-99732.27580665667,2.3364963808662713
chest_xray_split/train\PNEUMONIA\person707_bacteria_2606.jpeg,PNEUMONIA,107.77621817234505,3269.1770307004977,119.0,0,255,7.406766,0.011732908209496195,3269.1770307004977,0.9996942061574612,-67705.29046609916,1.7835755905692146
chest_xray_split/train\PNEUMONIA\person707_virus_1305.jpeg,PNEUMONIA,101.62435938196066,4408.155269446389,110.0,0,255,7.2032986,0.002057973552850512,4408.155269446389,0.9997731991869442,-57001.44516181519,1.7267052473669036
chest_xray_split/train\PNEUMONIA\person70_bacteria_342.jpeg,PNEUMONIA,100.72639025590551,2623.549900432909,106.0,0,255,7.354939,0.005743813273340832,2623.549900432909,0.9996189822872733,-13020.097592119198,1.71226241171481
chest_xray_split/train\PNEUMONIA\person70_bacteria_344.jpeg,PNEUMONIA,101.42575837968384,2155.7417894845053,109.0,0,255,7.3524284,0.006529475263466042,2155.7417894845053,0.9995363376344467,-43866.61075788711,2.3205564942292187
chest_xray_split/train\PNEUMONIA\person70_bacteria_345.jpeg,PNEUMONIA,117.11635806556026,3226.63924409566,126.0,0,255,7.5323334,0.009627692443502825,3226.63924409566,0.9996901760313426,-74261.05823074031,1.9624283851857607
chest_xray_split/train\PNEUMONIA\person70_bacteria_346.jpeg,PNEUMONIA,116.10920611540024,3154.0756933864063,123.0,0,255,7.3263736,0.0036164160910199107,3154.0756933864063,0.9996830503933404,-96579.19299447074,2.512556598899063
chest_xray_split/train\PNEUMONIA\person70_virus_130.jpeg,PNEUMONIA,113.74218197391689,4004.5260737977887,136.0,0,255,6.8438754,0.0032479553492484525,4004.5260737977887,0.9997503449031223,-192896.56381011233,2.1768226016180563
chest_xray_split/train\PNEUMONIA\person711_bacteria_2612.jpeg,PNEUMONIA,134.88380651303584,2270.180407139206,142.0,0,255,7.3794327,0.006069353578752075,2270.180407139206,0.9995597003228557,-76929.38802449279,2.959786108116863
chest_xray_split/train\PNEUMONIA\person713_bacteria_2614.jpeg,PNEUMONIA,96.72180073740148,2723.633038878793,92.0,0,255,7.5151873,0.010622537019345594,2723.633038878793,0.9996329780980665,250.89981253370212,1.896002291595824
chest_xray_split/train\PNEUMONIA\person716_bacteria_2617.jpeg,PNEUMONIA,98.11026257666472,1503.40522452035,96.0,0,255,7.1803393,0.0032080534462616823,1503.40522452035,0.9993352854778081,-1015.9332582329192,2.2793922097047226
chest_xray_split/train\PNEUMONIA\person716_virus_1314.jpeg,PNEUMONIA,82.08193256578947,1206.4264613967682,77.0,0,255,7.032416,0.0030530427631578947,1206.4264613967682,0.9991717922109781,8962.15137018288,2.65414246421666
chest_xray_split/train\PNEUMONIA\person718_virus_1316.jpeg,PNEUMONIA,130.59419464033851,1966.0617253951193,139.0,0,208,7.270012,0.0053963328631875885,1966.0617253951193,0.999491627544225,-61914.931398245615,2.953284761609115
chest_xray_split/train\PNEUMONIA\person719_bacteria_2621.jpeg,PNEUMONIA,141.4699111718904,2517.9919243489985,159.0,0,255,7.236044,0.008901291149221368,2517.9919243489985,0.999603015797576,-116638.57952049727,2.7782132749168973
chest_xray_split/train\PNEUMONIA\person71_bacteria_347.jpeg,PNEUMONIA,112.8584738372093,3078.21365978323,122.0,0,255,7.5190125,0.0050484496124031004,3078.21365978323,0.9996752417628368,-66444.37848481572,2.067491816363361
chest_xray_split/train\PNEUMONIA\person71_bacteria_348.jpeg,PNEUMONIA,100.27657692990765,1759.5097479498893,101.0,0,255,7.241468,0.00561841404215013,1759.5097479498893,0.9994319826963954,-17472.198568736912,2.4175526094214335
chest_xray_split/train\PNEUMONIA\person71_bacteria_349.jpeg,PNEUMONIA,93.89139705109335,2456.63206315811,92.0,0,255,7.3096123,0.005959577375946173,2456.63206315811,0.9995931042669117,-10057.344265041607,1.8469304363946688
chest_xray_split/train\PNEUMONIA\person71_bacteria_350.jpeg,PNEUMONIA,77.36860730738078,1645.336480771504,73.0,0,255,7.2172112,0.004831299989875468,1645.336480771504,0.9993925907542719,7823.2124726315815,2.2213529647371204
chest_xray_split/train\PNEUMONIA\person71_bacteria_351.jpeg,PNEUMONIA,97.40034807534808,3345.3061075774517,103.0,0,255,7.1513643,0.004031531531531531,3345.3061075774517,0.99970116302339,-48751.814010882226,1.9802770566414398
chest_xray_split/train\PNEUMONIA\person71_virus_131.jpeg,PNEUMONIA,131.16141171609922,3804.846482857005,146.0,0,255,7.4292645,0.0045410670410670415,3804.846482857005,0.9997372463643753,-187004.48028672073,2.657676455269248
chest_xray_split/train\PNEUMONIA\person71_virus_132.jpeg,PNEUMONIA,127.73653968069141,5625.722911927758,148.0,0,255,7.1499934,0.004515344408218186,5625.722911927758,0.9998222766580739,-245948.7907289348,1.9471716199890934
chest_xray_split/train\PNEUMONIA\person720_bacteria_2622.jpeg,PNEUMONIA,151.31061883223686,2192.2709295923755,166.0,0,255,6.992499,0.0010896381578947368,2192.2709295923755,0.9995440599761263,-140303.32193664982,4.015733472524432
chest_xray_split/train\PNEUMONIA\person720_virus_1339.jpeg,PNEUMONIA,108.8614826659251,3083.700265117236,120.0,0,255,7.363931,0.0010323971078976641,3083.700265117236,0.9996758193944131,-99498.01742281181,2.2353458555862744
chest_xray_split/train\PNEUMONIA\person721_virus_1340.jpeg,PNEUMONIA,83.74257824320235,1633.2071664733116,89.0,0,195,6.955883,0.0011212337353564172,1633.2071664733116,0.9993880824778427,-31724.47045184981,2.535771799615194
chest_xray_split/train\PNEUMONIA\person723_bacteria_2625.jpeg,PNEUMONIA,106.00126099636641,2444.6952496529566,108.0,0,255,7.4808364,0.003856198603939568,2444.6952496529566,0.9995911183128225,-21168.461495346623,2.038056071138013
chest_xray_split/train\PNEUMONIA\person724_bacteria_2626.jpeg,PNEUMONIA,121.98328864047558,2042.7121544988777,132.0,0,255,7.3408613,0.003994087619539933,2042.7121544988777,0.9995106943031098,-50703.91460228111,2.3950918276457376
chest_xray_split/train\PNEUMONIA\person724_virus_1343.jpeg,PNEUMONIA,91.84843815844923,1597.4470695686575,94.0,0,255,7.1883173,0.003116110935524652,1597.4470695686575,0.9993743927972104,-15290.443322743631,2.335334730727015
chest_xray_split/train\PNEUMONIA\person724_virus_1344.jpeg,PNEUMONIA,109.32574462890625,3495.4269844382775,118.0,0,255,7.520793,0.007705226089015152,3495.4269844382775,0.9997139937414822,-64735.68747947204,1.7965883775794378
chest_xray_split/train\PNEUMONIA\person725_bacteria_2627.jpeg,PNEUMONIA,124.93323770796198,2688.6922460420537,131.0,0,255,7.4685645,0.004625297088532382,2688.6922460420537,0.9996282102528751,-72705.74438889141,2.3690373147640864
chest_xray_split/train\PNEUMONIA\person726_bacteria_2628.jpeg,PNEUMONIA,126.99536675347223,2802.983338993096,144.0,0,255,7.380172,0.013056098090277777,2802.983338993096,0.9996433645000333,-120877.51358868912,2.6704065935929306
chest_xray_split/train\PNEUMONIA\person727_virus_1347.jpeg,PNEUMONIA,111.41125077327742,3350.1104727986462,113.0,0,255,7.36924,0.0013771421555432775,3350.1104727986462,0.9997015914550961,-52177.8218632166,2.281034550491461
chest_xray_split/train\PNEUMONIA\person72_bacteria_352.jpeg,PNEUMONIA,110.585917412764,2964.7859578446487,108.0,0,255,7.5316014,0.005351813590449954,2964.7859578446487,0.9996628212506857,-24449.70770575753,2.080476079831014
chest_xray_split/train\PNEUMONIA\person72_bacteria_353.jpeg,PNEUMONIA,133.18133044718684,2778.6140514942404,141.0,0,255,7.469711,0.006633160828025478,2778.6140514942404,0.9996402378238581,-92201.08757677661,2.519752166591813
chest_xray_split/train\PNEUMONIA\person72_bacteria_354.jpeg,PNEUMONIA,129.95183506944446,3632.99601173669,133.0,0,255,7.5415497,0.003861111111111111,3632.99601173669,0.9997248208317318,-92613.31653399185,2.566722859202167
chest_xray_split/train\PNEUMONIA\person72_virus_133.jpeg,PNEUMONIA,131.92694158084893,3619.7131062008925,148.0,0,255,7.3073177,0.00266039440093462,3619.7131062008925,0.9997238113126701,-199220.3560089847,2.6917031613404956
chest_xray_split/train\PNEUMONIA\person730_virus_1351.jpeg,PNEUMONIA,87.97401378651378,2383.4713635168723,96.0,0,255,6.8798532,0.0006430436117936118,2383.4713635168723,0.999580619832429,-51698.08756588912,2.279228168268433
chest_xray_split/train\PNEUMONIA\person731_virus_1352.jpeg,PNEUMONIA,133.0900596614202,5661.481390589127,144.0,0,255,7.3708315,0.0006976656298625864,5661.481390589127,0.999823398978112,-196211.5105485947,1.9634045957114086
chest_xray_split/train\PNEUMONIA\person732_bacteria_2634.jpeg,PNEUMONIA,137.79440568550254,2353.9215785345855,147.0,0,255,7.2595425,0.0025699108383510885,2353.9215785345855,0.9995753574093018,-86070.11751426574,2.5717054911769295
chest_xray_split/train\PNEUMONIA\person732_virus_1353.jpeg,PNEUMONIA,114.72048606739247,3739.021108389112,120.0,0,255,7.438252,0.007357323327709367,3739.021108389112,0.9997326218299258,-72258.27485277706,2.3523171906396088
chest_xray_split/train\PNEUMONIA\person733_bacteria_2635.jpeg,PNEUMONIA,132.65288431544917,2537.608708679646,140.0,0,255,7.4220734,0.0031175561479128856,2537.608708679646,0.9996060834438246,-83273.48170308159,2.7369488720935724
chest_xray_split/train\PNEUMONIA\person734_virus_1355.jpeg,PNEUMONIA,135.5244062649139,2577.9587539806375,146.0,1,209,7.2472515,0.0041598333984120784,2577.9587539806375,0.9996122466098163,-56413.78502548836,1.9393825865296765
chest_xray_split/train\PNEUMONIA\person735_bacteria_2638.jpeg,PNEUMONIA,99.80957685621213,5757.934355983409,109.0,0,255,7.0570974,0.0022436337945984006,5757.934355983409,0.9998263567635632,2890.8487606664303,1.5002594926956314
chest_xray_split/train\PNEUMONIA\person735_virus_1356.jpeg,PNEUMONIA,73.3770651752937,1667.0840460626823,80.0,0,255,6.6773043,0.0006132217562141459,1667.0840460626823,0.999400509823015,-30051.18848196003,2.289933801299543
chest_xray_split/train\PNEUMONIA\person736_bacteria_2639.jpeg,PNEUMONIA,131.35341552734374,2411.852741508001,143.0,0,255,7.3952713,0.00731201171875,2411.852741508001,0.9995855528259984,-82935.1515009519,2.5922904800526227
chest_xray_split/train\PNEUMONIA\person736_virus_1358.jpeg,PNEUMONIA,107.2244591121869,2114.154574334764,109.0,0,191,7.285288,0.003504618917122516,2114.154574334764,0.9995272213141612,-3603.4163840019764,1.7315620093169992
chest_xray_split/train\PNEUMONIA\person737_bacteria_2640.jpeg,PNEUMONIA,127.49644474637681,2035.690888216562,139.0,0,255,7.2215347,0.0014822134387351778,2035.690888216562,0.9995090074759083,-70178.02257747922,2.7776511267242285
chest_xray_split/train\PNEUMONIA\person738_virus_1360.jpeg,PNEUMONIA,127.75203367212127,2967.5317071627383,136.0,0,255,7.4689054,0.0027695275302703527,2967.5317071627383,0.9996631331248418,-99471.96961710295,2.6697777523901816
chest_xray_split/train\PNEUMONIA\person739_virus_1361.jpeg,PNEUMONIA,128.347344088396,2459.2328489653155,134.0,0,255,7.3519945,0.00578001892231922,2459.2328489653155,0.9995935344085741,-95839.94419599806,3.317460734126226
chest_xray_split/train\PNEUMONIA\person73_bacteria_355.jpeg,PNEUMONIA,133.52444808586392,2939.699947032741,144.0,0,255,7.481583,0.0030593441031073446,2939.699947032741,0.9996599449049506,-101736.87497573895,2.4626249147828587
chest_xray_split/train\PNEUMONIA\person73_bacteria_356.jpeg,PNEUMONIA,144.53668844288794,1577.501760437146,150.0,0,255,7.1393943,0.0025859262751436784,1577.501760437146,0.9993664878778956,-48071.426032815936,3.2281660996673684
chest_xray_split/train\PNEUMONIA\person73_bacteria_357.jpeg,PNEUMONIA,111.02644728560988,2222.3992936891273,107.0,0,255,7.3787155,0.005036188484651616,2222.3992936891273,0.9995502382307855,-10670.146496129817,2.2546505964564076
chest_xray_split/train\PNEUMONIA\person73_bacteria_358.jpeg,PNEUMONIA,149.33724213033398,2223.037128292148,165.0,0,255,7.1467814,0.005644153444903282,2223.037128292148,0.9995503672185689,-107659.74880032898,3.4257919797269136
chest_xray_split/train\PNEUMONIA\person740_bacteria_2643.jpeg,PNEUMONIA,119.15521992504625,2193.4419691149214,123.0,0,209,7.359004,0.001234053157738352,2193.4419691149214,0.9995443032834432,-48388.37441648919,2.311132535014557
chest_xray_split/train\PNEUMONIA\person740_virus_1363.jpeg,PNEUMONIA,142.69064927107206,4411.151308031147,165.0,0,255,7.2327814,0.00787616182836771,4411.151308031147,0.9997733531943522,-306592.75389815896,2.877801703235205
chest_xray_split/train\PNEUMONIA\person741_bacteria_2644.jpeg,PNEUMONIA,110.98229347041847,2685.622064725565,117.0,0,255,7.416101,0.008327020202020202,2685.622064725565,0.9996277853840592,-25751.15705163632,1.6965709021197384
chest_xray_split/train\PNEUMONIA\person741_virus_1364.jpeg,PNEUMONIA,113.40026658418758,2754.474242299617,122.0,0,255,7.481911,0.0043927477318251446,2754.474242299617,0.9996370860650232,-49141.628336357906,1.9809484964104043
chest_xray_split/train\PNEUMONIA\person742_virus_1365.jpeg,PNEUMONIA,116.00130457774586,2239.670643552706,124.0,0,255,7.334273,0.002491918103448276,2239.670643552706,0.9995537050468004,-23644.829273030027,1.8474375404131407
chest_xray_split/train\PNEUMONIA\person743_virus_1366.jpeg,PNEUMONIA,137.63303550330812,2317.2392456711164,150.0,0,255,7.326692,0.008621810018903591,2317.2392456711164,0.9995686381369536,-99331.69428832631,2.9648338135308583
chest_xray_split/train\PNEUMONIA\person745_bacteria_2648.jpeg,PNEUMONIA,129.505998742117,3309.0850759496825,138.0,0,255,7.5383744,0.0040022777881657005,3309.0850759496825,0.9996978929613424,-109600.98925457874,2.6559721195790553
chest_xray_split/train\PNEUMONIA\person746_bacteria_2649.jpeg,PNEUMONIA,109.81322588467924,4189.602073289828,124.0,0,255,6.9934607,0.0029324528513067325,4189.602073289828,0.9997613708048364,-123440.98985068945,2.058575867476336
chest_xray_split/train\PNEUMONIA\person747_bacteria_2650.jpeg,PNEUMONIA,95.97113636363636,1982.888197193526,92.0,0,255,7.3633914,0.0022095959595959595,1982.888197193526,0.9994959393369977,1225.7671914247755,2.2637728817776175
chest_xray_split/train\PNEUMONIA\person747_virus_1370.jpeg,PNEUMONIA,116.96493064696591,2683.93983445863,127.0,0,255,7.416772,0.004306798736343293,2683.93983445863,0.999627552175596,-64116.59402082567,2.0691844136443405
chest_xray_split/train\PNEUMONIA\person747_virus_1372.jpeg,PNEUMONIA,114.10795027891011,2974.4218139385266,116.0,0,255,7.4836216,0.004917801973825359,2974.4218139385266,0.9996639131986882,-35305.972615237224,1.8253713702722023
chest_xray_split/train\PNEUMONIA\person749_virus_1374.jpeg,PNEUMONIA,95.39619045727001,2618.510282065805,90.0,0,255,7.4028077,0.004282649169012805,2618.510282065805,0.9996182492556542,19049.26446657409,1.818152812942014
chest_xray_split/train\PNEUMONIA\person74_bacteria_361.jpeg,PNEUMONIA,141.6838727057842,2155.898083903707,153.0,0,255,7.350336,0.005496558676307008,2155.898083903707,0.9995363712326221,-76218.27807545714,2.7556307593971345
chest_xray_split/train\PNEUMONIA\person74_bacteria_362.jpeg,PNEUMONIA,130.66737954350677,2716.1881551284446,138.0,0,255,7.486261,0.003902311453922162,2716.1881551284446,0.9996319724866632,-78888.62702008696,2.347295996171474
chest_xray_split/train\PNEUMONIA\person74_bacteria_363.jpeg,PNEUMONIA,135.48713253561192,3639.824181912836,146.0,0,255,7.535471,0.005164740378385469,3639.824181912836,0.9997253369154798,-146775.99738270225,2.7029658474074365
chest_xray_split/train\PNEUMONIA\person750_bacteria_2653.jpeg,PNEUMONIA,110.47499879016647,2355.864166969124,117.0,0,255,7.4159684,0.0041194831591173054,2355.864166969124,0.9995757074107134,-33509.3586164971,1.9873844516814447
chest_xray_split/train\PNEUMONIA\person752_virus_1377.jpeg,PNEUMONIA,138.38761873326732,4074.313994208544,153.0,0,255,6.607605,0.004124032713536509,4074.313994208544,0.9997546201344434,-243695.0789014894,2.8407638237119506
chest_xray_split/train\PNEUMONIA\person753_bacteria_2656.jpeg,PNEUMONIA,99.63665796030774,2597.7615965025666,106.0,0,255,7.4242897,0.005335832313341493,2597.7615965025666,0.9996152013323015,-8143.425785378577,1.6898178931820778
chest_xray_split/train\PNEUMONIA\person753_virus_1378.jpeg,PNEUMONIA,99.87683080808081,2344.065220062844,95.0,0,255,7.403766,0.006060606060606061,2344.065220062844,0.9995735726275565,13510.183996062624,1.9082212569238208
chest_xray_split/train\PNEUMONIA\person754_virus_1379.jpeg,PNEUMONIA,165.5486360410753,3526.578639816025,188.0,0,255,7.083554,0.00652367882785106,3526.578639816025,0.999716519431002,-319876.83204392245,4.276372167963137
chest_xray_split/train\PNEUMONIA\person755_bacteria_2659.jpeg,PNEUMONIA,148.41473926241392,2473.5276277613925,165.0,0,255,7.16763,0.0020161290322580645,2473.5276277613925,0.9995958824671096,-117818.58813486222,2.7478882367680018
chest_xray_split/train\PNEUMONIA\person755_virus_1380.jpeg,PNEUMONIA,144.2324992364326,3118.099427780793,157.0,0,255,7.4550786,0.0025629742155349796,3118.099427780793,0.9996793946383712,-133168.04150077148,2.580163052284751
chest_xray_split/train\PNEUMONIA\person755_virus_1382.jpeg,PNEUMONIA,163.09289613570095,3187.488932085156,166.0,0,255,7.308057,0.0011108426432526292,3187.488932085156,0.9996863718139533,-163626.44978916875,3.722624427142914
chest_xray_split/train\PNEUMONIA\person756_bacteria_2660.jpeg,PNEUMONIA,144.2520286549885,2222.7825329723883,159.0,0,255,7.1222296,0.004572523942296036,2222.7825329723883,0.9995503157412324,-123352.59947459614,3.4865846013784583
chest_xray_split/train\PNEUMONIA\person757_virus_1385.jpeg,PNEUMONIA,132.0062212041544,1532.5865625809058,141.0,0,206,7.1026545,0.0015578039369589984,1532.5865625809058,0.9993479337753736,-57719.78315383221,3.4966685769608485
chest_xray_split/train\PNEUMONIA\person759_bacteria_2663.jpeg,PNEUMONIA,144.80903685845047,3343.0894192954706,170.0,0,255,7.086747,0.0009870974991827396,3343.0894192954706,0.9997009649340625,-230159.91055623937,3.0686125202296655
chest_xray_split/train\PNEUMONIA\person759_virus_1387.jpeg,PNEUMONIA,103.25795558608058,3165.5883111905277,101.0,0,255,7.48141,0.008113733853865433,3165.5883111905277,0.99968420271228,13049.261450895236,1.6885699340258213
chest_xray_split/train\PNEUMONIA\person75_bacteria_365.jpeg,PNEUMONIA,91.08449582824584,2416.5689542686027,84.0,0,255,7.493184,0.013177910052910052,2416.5689542686027,0.9995863613328446,23329.92498724027,2.1220715460361417
chest_xray_split/train\PNEUMONIA\person75_bacteria_367.jpeg,PNEUMONIA,129.15184472934473,2247.3419681069454,136.0,0,255,7.388066,0.002727920227920228,2247.3419681069454,0.9995552278015599,-71423.97240244021,2.8057006873732786
chest_xray_split/train\PNEUMONIA\person75_bacteria_368.jpeg,PNEUMONIA,124.16542853099965,2969.801297194234,133.0,0,255,7.374777,0.006095437129919889,2969.801297194234,0.9996633904795502,-105647.97616651053,2.456370077716816
chest_xray_split/train\PNEUMONIA\person75_bacteria_369.jpeg,PNEUMONIA,117.05769920567579,2452.389371479227,123.0,0,255,7.1789107,0.0021088800548185126,2452.389371479227,0.9995924006145844,-93388.60317392528,3.1556307327776953
chest_xray_split/train\PNEUMONIA\person75_virus_136.jpeg,PNEUMONIA,121.82505244502315,3008.291765676502,135.0,0,255,7.313793,0.003989438657407408,3008.291765676502,0.9996676958972852,-130681.41653787656,2.6772372771135626
chest_xray_split/train\PNEUMONIA\person760_virus_1388.jpeg,PNEUMONIA,122.6597851527336,2120.561636215151,128.0,0,204,7.3285427,0.004583230532939469,2120.561636215151,0.9995286490937006,-63669.770788187256,2.7771855527720555
chest_xray_split/train\PNEUMONIA\person761_bacteria_2665.jpeg,PNEUMONIA,120.23615733892176,2424.942820619119,128.0,0,255,7.3853016,0.002819896449704142,2424.942820619119,0.9995877891302711,-65597.05972294838,2.3989391394930726
chest_xray_split/train\PNEUMONIA\person763_virus_1391.jpeg,PNEUMONIA,152.76852189781022,1291.7371547668993,157.0,0,219,7.0461864,0.0012339242266249566,1291.7371547668993,0.9992264475447986,-30143.22640824765,3.123915977634516
chest_xray_split/train\PNEUMONIA\person764_bacteria_2668.jpeg,PNEUMONIA,84.14713497090038,1559.76832316357,79.0,0,255,7.224494,0.0013653821465251627,1559.76832316357,0.9993592899182032,10572.246052507975,2.3224202338594497
chest_xray_split/train\PNEUMONIA\person764_virus_1392.jpeg,PNEUMONIA,122.80356148645663,1153.693555135766,126.0,15,192,7.023399,0.0016172506738544475,1153.693555135766,0.9991339693587513,-7538.740305185548,2.128734530020215
chest_xray_split/train\PNEUMONIA\person765_virus_1393.jpeg,PNEUMONIA,66.17769404590325,3379.0003318607355,58.0,0,255,6.1229463,0.0020940009994712943,3379.0003318607355,0.9997041420408828,55127.55913817072,1.691263086580562
chest_xray_split/train\PNEUMONIA\person766_bacteria_2670.jpeg,PNEUMONIA,112.32591112531969,2808.746990857829,121.0,0,255,7.4503217,0.010214194373401535,2808.746990857829,0.9996440960687016,-53754.44726454378,1.9064474822703872
chest_xray_split/train\PNEUMONIA\person768_virus_1396.jpeg,PNEUMONIA,146.0293430115457,1276.4153301539322,153.0,0,209,6.997292,0.001537559141037087,1276.4153301539322,0.9992171692507561,-40407.73366566175,3.7124748170426165
chest_xray_split/train\PNEUMONIA\person769_bacteria_2673.jpeg,PNEUMONIA,121.71191234923245,1950.4030509413305,125.0,0,255,7.354521,0.009357867324561403,1950.4030509413305,0.9994875482030646,-29952.94501976463,2.28066956537876
chest_xray_split/train\PNEUMONIA\person76_bacteria_370.jpeg,PNEUMONIA,116.44168833692014,3216.136462554826,120.0,0,255,7.4467697,0.003970887135341942,3216.136462554826,0.9996891645686655,-61907.86537978624,2.044369729610672
chest_xray_split/train\PNEUMONIA\person76_bacteria_371.jpeg,PNEUMONIA,122.5951551342034,2989.725148898612,130.0,0,255,7.3777013,0.00270099729130756,2989.725148898612,0.9996656329317429,-103553.22171007744,2.456563009319487
chest_xray_split/train\PNEUMONIA\person76_bacteria_372.jpeg,PNEUMONIA,117.6970742518925,2950.6537441707806,122.0,0,255,7.434806,0.0019236142864400751,2950.6537441707806,0.9996612068736128,-73785.05935814686,2.5272232105938945
chest_xray_split/train\PNEUMONIA\person76_virus_138.jpeg,PNEUMONIA,120.98398626923888,4643.4497982462835,142.0,0,255,7.079318,0.001942555696113571,4643.4497982462835,0.999784689243411,-212584.12034625246,2.063504708522175
chest_xray_split/train\PNEUMONIA\person770_virus_1398.jpeg,PNEUMONIA,122.94658694736036,839.4000543900729,123.0,23,185,6.7780733,0.0001293004367481419,839.4000543900729,0.9988100905101371,-3920.955157457559,2.0982382867144986
chest_xray_split/train\PNEUMONIA\person771_bacteria_2675.jpeg,PNEUMONIA,124.85091419763909,2534.423763445155,134.0,0,255,7.4256,0.005180940275829827,2534.423763445155,0.9996055886142515,-91390.94350850258,2.7439323441767423
